company_name,url,job_name,city,salary,experience,company_area,company_size,description
北京红海无限科技发展有限公司,https://jobs.zhaopin.com/CC493158837J00284173910.htm,数据分析实习生,北京,10001-15000元/月,1年以下,"网络游戏,其他",20-99人,"前期为学习阶段（一对一导师教学）
1 、数据搭建：了解游戏各项指标，能很好的贴和产品数据，搭建各项游戏指标及模型；
2、数据查询：明确需求，根据不同需求可以进行不同数据的查询
3、数据监控：对游戏产品各项活动进行数据监控、用户数据监控、游戏日常运营数据监控；
4、数据分析：基于海量用户行为数据，运用数据挖掘、数据分析理论对游戏日常运营中各种数据进行分析
5、持续跟踪产品数据，监测产品数据发展态势，为产品指标异常提供科学解读，及时发现并定位问题。
任职资格：
1、统计学、数学、信息与计算科学、计算机等相关专业本科及以上学历
2、熟悉数据挖掘和数据分析理论，掌握重点数据分析工具
3、有较强的数据敏感性和逻辑思维能力，良好的沟通能力，一定的学习能力和抗压能力
4、有强烈的求知欲，学习能力强、对游戏感兴趣
5、 有游戏开发、互联网数据分析实习经验加分"
北京雍贵联合投资有限公司,https://jobs.zhaopin.com/CC308028988J00208364209.htm,销售数据分析,北京,6000-10000元/月,不限,基金/证券/期货/投资,500-999人,任职要求： 1.年龄：20-38岁，五官端正，性格开朗，善于沟通； 2.具备一定的学习能力、执行能力、能够熟练的操作办公软件； 3.能及时、准确、出色的完成本职工作以及领导交给的其它工作； 4.积极参与公司组织的公益活动和团建活动；
中国信息通信研究院,https://jobs.zhaopin.com/CC251266619J00262075209.htm,数据分析师2020SSJ04,北京,15001-20000元/月,1-3年,"通信/电信/网络设备,学术/科研,通信/电信/网络设备",1000-9999人,"岗位职责:

1.负责基于数据的行业分析研究，撰写数据分析报告、行业研究报告等。
2.调研数据需求，建立数据分析框架体系，输出建模报告、数据报表等，为业务发展提供数据支撑。
3.熟悉并掌握至少一种数据分析方法，如：分类、聚类、线性回归、逻辑回归等算法，根据业务特点选择最合适的数据挖掘算法，进行数据建模、分析和挖掘等工作。
任职资格:

1.熟悉信息通信业，具备较强数据分析能力、逻辑思维能力，英语能力突出，工作态度严谨负责，具备良好的文字功底。
2.数据敏感性强，具备抽象和建模能力，能够通过数据察觉到业务变化和潜在问题。
3.熟悉常用的数据分析方法和挖掘算法，熟悉常用机器学习算法，熟练使用SQL等结构化查询语言，熟练使用R、Python等一种/多种统计分析工具或语言，熟练使用Tableau等BI工具。
同时我们希望您具备良好的沟通能力、团队协作能力，适应有挑战性的工作要求。"
中国银行保险信息技术管理有限公司,https://jobs.zhaopin.com/CC596117923J00280441711.htm,业务二部-数据分析岗,北京,面议,3-5年,IT服务(系统/数据/维护),500-999人,"岗位职责： 1.结合需求，利用数据分析工具，对数据源进行探查、数据清洗、组合分析、挖掘等，并通过分析完成数据报告,开展文本挖掘和分析工作； 2.通过数据处理，结合保险业务经验，完成基础的数据建模和分析工作； 3.负责大数据模型的建设、迭代、优化等工作，保证模型的可靠性和稳定性。 任职要求： 1.硕士研究生及以上学历，数学、统计、信息管理等相关专业优先； 2.具备3-5年大数据建模和实施经验者优先，保险公司或再保险公司工作经验者优先；条件优秀者，工作经验可适当放宽要求； 3.具备大数据的处理能力，熟练掌握sas、python、文本挖掘、机器学习等； 4.良好的数据敏感度,能从海量数据提炼核心结果,有丰富的数据分析、挖掘、清洗和建模的经验； 5.具备良好的抗压能力、沟通能力、逻辑思维能力，可以独立开展分析研究项目。"
北京轻松筹网络科技有限公司,https://jobs.zhaopin.com/CC208628781J00281658210.htm,数据分析经理（保险） (MJ000739),北京,25000-50000元/月,5-10年,"互联网/电子商务,保险",1000-9999人,"工作职责：
1. 构建支持运营决策和管理决策的数据体系，数据驱动业务；
2. 对数据进行深度挖掘和分析，形成专业的数据分析报告，为业务战略和运营策略提供指导；
3. 深入理解业务，通过各类数据分析发现业务趋势，发掘可能存在的业务提升点；
4. 负责10+人数据分析团队的管理；


任职要求：
1. 全日制本科及以上学历，数学、统计、计算机等相关专业。
2. 5年及以上互联网公司数据分析、BI等相关工作经验；
3. 具备数据分析体系搭建能力及经验，能搭建完整数据系统；
4. 熟练使用SQL语言 ，精通ppt、excel, 熟练掌握MATLAB、R、python等任一数据分析工具或语言；
5. 较强的沟通协调能力，逻辑分析能力，组织能力；思维清晰，耐心细致
6. 有保险行业经验者优先；
7. 有团队管理经验者优先。"
北京鉴衡认证中心有限公司,https://jobs.zhaopin.com/CC150864218J00281227509.htm,数据分析工程师,北京,10000-20000元/月,不限,"检验/检测/认证,环保,政府/公共事业/非盈利机构",100-499人,"岗位介绍： 1、负责SCADA分析市场需求调研； 2、负责基于SCADA数据的风电场技改发电量提升效果评价； 3、负责基于SCADA数据和机组运维数据的风机运行状态、发电量、可利用率等分析； 4、负责基于测试数据、SCADA数据的故障预测、载荷预测等数据挖掘工作；
任职要求： 1、必须熟练使用Python、Matlab或R语言中的其中一种； 2、必须有1年以上的SCADA等风电机组相关数据的分析经验； 3、熟悉风电机组运行的基本逻辑，有bladed使用经验者优先； 4、熟悉风电场项目的基本内容，有global mapper、Windographer、WT、WindSim等使用经验者优先； 5、有较为扎实的统计学基础，会机器学习等相关算法者优先； 6、有良好的自学能力、逻辑思维和沟通能力。"
美林数据技术股份有限公司,https://jobs.zhaopin.com/CC200911984J00566692407.htm,高级销售经理（数据分析类产品）,北京,15000-30000元/月,5-10年,"计算机软件,IT服务(系统/数据/维护)",100-499人,"岗位职责：
1、负责Tempo大数据产品销售，完成业绩目标；
2、负责区域客户开发、渠道建设、市场分析等工作；
3、负责阶段目标、策略的科学制定与执行；
4、经营客情关系，产品纵深推广。
任职要求：
1、市场营销或计算机相关专业，本科及以上学历，三年以上相关软件销售经验；
2、身体健康，思维敏捷，具有优秀的商务谈判能力和坚忍不拔的品格；
3、较强的沟通和协调能力、良好的逻辑思维及很好的学习能力、观察力和快速应变能力；
4、积极进取，责任心强，具备团队合作精神；
5、有大数据分析平台、机器学习软件销售经验优先考虑。"
北京三岭基业科技发展有限公司,https://jobs.zhaopin.com/147731430250074.htm,数据分析工程师,北京,6000-6001元/月,1-3年,"计算机硬件,IT服务(系统/数据/维护),仪器仪表及工业自动化,交通/运输",20-99人,"岗位职责：
1. 针对实际需求，研究相应的数据统计分析方法；
2. 配合软件工程师，将研究的数据统计分析方法付诸应用；
3. 按需编写数据统计分析相关报表、报告；

4. 对数据进行持续研究，挖掘数据潜在价值；
5. 领导交办的其他工作。

任职要求：
1. 大专及以上学历，统计学、应用数学、计算科学相关专业；
2. 掌握SQL语句，熟悉主流数据库的使用；
3. 熟悉常用的数据统计分析方法，熟练掌握R、SPSS、MATLAB等工具；
4. 熟练操作电脑及Office办公软件；
5. 对数据敏感，做事认真、严谨，具有较强的沟通、理解能力，有钻研精神；
6. 有铁路工务检测相关工作经验优先考虑"
北京雍贵联合投资有限公司,https://jobs.zhaopin.com/CC308028988J00216885409.htm,金融数据分析师,北京,8000-15000元/月,1-3年,基金/证券/期货/投资,500-999人,"1、年龄18-35岁，五官端正，普通话标准，性格开朗，善于沟通；
2、具备一定的学习能力、执行能力、能够迅速熟练使用公司的办公软件；
3、团结同事，不怕吃苦；
4、能及时、准确、圆满、出色的完成本职工作以及领导交给的其它工作；
5、具有良好的职业素养和职业操守，严格遵守公司每项规章制度；；"
美林数据技术股份有限公司,https://jobs.zhaopin.com/200911984250068.htm,数据分析师,北京,10000-20000元/月,3-5年,"计算机软件,IT服务(系统/数据/维护)",100-499人,"岗位职责：

1. 负责售前客户提出需求的业务分析、咨询；
2. 负责客户需求落地解决方案的编写；
3. 数据分析类项目业务数据分析，利用数据挖掘算法形成业务模型，指导落地；
岗位要求：
1. 数学、计算机相关专业，统招本科本科及以上学历，至少1年以上相关工作经验；
2. 熟练掌握各类数据挖掘算法在相关领域应用
3. 熟练掌握数据分析工具，如spss、sas、R语言、python、SQL等。
4. 善于沟通交流，具备较好职业素养
5. 具有运营商行业数据挖掘经验者优先考虑。"
北京市苗建信息咨询有限公司,https://jobs.zhaopin.com/CC120532462J00038978411.htm,数据分析专员,北京,4001-6000元/月,1-3年,"专业服务/咨询(财会/法律/人力资源等),广告/会展/公关,计算机软件,媒体/出版/影视/文化传播",100-499人,"岗位职责：
1、数据清洗，EXCEL、tableau应用
2、辅助完成专项分析报告
3、了解掌握数据抓取规则建立
4、了解项目服务流程细节
任职资格：
1、有媒体监测行业服务经验，有独立服务项目经验超过1年
2、对媒体监测服务、数据分析有自己的认识和想法
3、熟练掌握PPT、EXCEL等办公软件使用
4、思路、逻辑清晰，表达能力较好
5、目标明确，积极向上，抗压力强"
北京金多乐商贸有限公司,https://jobs.zhaopin.com/CC316128819J00174306415.htm,财务数据分析专家,北京,18000-20000元/月,3-5年,"互联网/电子商务,零售/批发,互联网/电子商务,贸易/进出口",500-999人,"工作职责：
1、整合并提供京东事业部（包括新零售）月度财务分析报告，包括销售额，成本，额外支持，人员费，平台费，推广费。确保数据的正确性与完整性。能够与业务部门进行清晰的沟通，并对存在的问题和机会进行总结，跟踪及推动。
2、从不同维度对京东事业部进行分析并提供报告，包括但不限于门店维度，业务类型维度。能够与业务部门进行清晰的沟通，并对存在的问题和机会进行总结，跟踪及推动。
3、协助提供京东事业部内，各类活动的事前分析，及事后回顾。清晰的沟通问题与机会，进行总结，跟踪与推动。对于类似的活动能够汇总并制定出目标。
4、组织跨部门间的合作，汇总京东事业部的财务预测，包括月度分析中提到的各项数据的预测。能够发现机会，识别风险，帮助业务提升表现。
担任该角色所需的经验和能力：
1、财务或会计领域学位
2、>3年财务工作经验，有分析及预算经验更好
3、对电商运营有一定的了解
4、清晰的沟通和表达能力
5、积极主动，自我激励
6、较强的影响别人的技能
其他辅助能力：激励他人、冲突管理、商业头脑
基础能力：高效的工作、高质量的工作、逻辑思维、抗压能力"
亿家宏业(北京)信息咨询有限公司,https://jobs.zhaopin.com/CC890266710J00240954515.htm,投资数据分析交易,北京,10001-15000元/月,5-10年,基金/证券/期货/投资,100-499人,"具体职位描述：
1.严格执行公司各项制度，并定期辅助分析数据市场行情走势，向上级领导汇报结果；
2.按照部门[联系人已脱敏]行技术和基本面的分析，进行数据的搜集和整理；
3.配合其他部门有关工作；
4.遵守公司的各项管理制度，承办领导交办的其他工作。
岗位要求：
1.性格开朗，诚实守信、踏实勤奋，工作积极主动；
2.沟通表达能力强，较强的团队意识和协作精神；
3.能承受较强的工作压力,且有强烈的上进心。
4.家中有电脑，并对电脑基本操作熟练
5有相关工作经验者、相关专业、从业相关证件者优先录取；"
黑龙江邮政易通信息网络有限公司,https://jobs.zhaopin.com/CC158129529J00665622701.htm,高级数据分析师（学历学信网可查）,北京,8000-16000元/月,3-5年,计算机软件,100-499人,负责数据分析需求意向提出、需求分析、模型开发、数据挖掘、结果展示、成果应用及推广等相关工作 1、本科及以上学历，5年以上互联网数据工作经验； 2、优秀的信息搜集、数据分析、撰写报告能力，能够给出有效建议； 3、数据敏感、逻辑清晰、业务理解力强，能从数据中获得业务洞察，产出优化方案。
北京易天新动网络科技有限公司,https://jobs.zhaopin.com/CC228412318J00250123709.htm,数据分析师,北京,20001-30000元/月,1-3年,"互联网/电子商务,互联网/电子商务,文化|传媒|娱乐|体育,媒体/出版/影视/文化传播",100-499人,"技能要求：
数据挖掘，Hadoop，数据库，数据处理，数据分析
岗位职责:
1、建立用户行为分析系列预测模型；
2、设计并实施与模型部署相关的业务运营活动实施效果进行监控；
3、分析用户线上行为特征，从用户体验优化等多角度提出各类解决方案；
任职资格:
1、统计学、应用数学类专业优先，在大型移动应用公司有工作经验者优先
2、2年以上建模、数据分析等相关工作经验，具备百万级以上数据处理经验；
3、具有一定的统计分析及建模能力（包括但不限于多元统计分析、决策树、逻辑回归、机器学习等）并掌握Python等计量分析工具；
4、对机器学习算法及其应用有较深的理解，热爱并深刻理解数据分析，数据挖掘，特征工程和建模技术；
5、熟悉SQL, MySQL, Hadoop/Spark等一种或多种大数据存储和查询技术；
6、具有团队精神，良好的沟通协作及多项目管理能力，具有在变化中快速学习的能力，能够长期保持工作主动性。


福利：年度14薪、六险一金、餐补、通讯补助、防暑降温费、弹性工时、年度体检、丰厚的节假日福利、带薪年假"
